"","IGFNS1_aligned.bam"
"ENSRNOG00000065517",0
"ENSRNOG00000070230",834
"ENSRNOG00000014155",397
"ENSRNOG00000046788",0
"ENSRNOG00000013140",13
"ENSRNOG00000063069",0
"ENSRNOG00000019996",617
"ENSRNOG00000012512",204
"ENSRNOG00000025629",530
"ENSRNOG00000015334",734
"ENSRNOG00000065808",0
"ENSRNOG00000068984",2
"ENSRNOG00000048082",1
"ENSRNOG00000010843",37
"ENSRNOG00000000082",338
"ENSRNOG00000031398",3
"ENSRNOG00000011148",3978
"ENSRNOG00000046703",0
"ENSRNOG00000020485",13
"ENSRNOG00000010980",811
"ENSRNOG00000001601",0
"ENSRNOG00000020696",81
"ENSRNOG00000050075",0
"ENSRNOG00000019412",1
"ENSRNOG00000048459",0
"ENSRNOG00000069431",0
"ENSRNOG00000037149",0
"ENSRNOG00000024848",0
"ENSRNOG00000015812",1523
"ENSRNOG00000010972",0
"ENSRNOG00000011200",0
"ENSRNOG00000056335",0
"ENSRNOG00000050090",1
"ENSRNOG00000055035",0
"ENSRNOG00000058886",0
"ENSRNOG00000020588",476
"ENSRNOG00000069216",0
"ENSRNOG00000018112",0
"ENSRNOG00000009730",0
"ENSRNOG00000000097",2
"ENSRNOG00000017669",217
"ENSRNOG00000067521",0
"ENSRNOG00000040120",0
"ENSRNOG00000067045",0
"ENSRNOG00000042721",0
"ENSRNOG00000056969",53
"ENSRNOG00000043375",1
"ENSRNOG00000065561",0
"ENSRNOG00000070776",0
"ENSRNOG00000016437",9
"ENSRNOG00000020590",1239
"ENSRNOG00000023511",0
"ENSRNOG00000024089",4427
"ENSRNOG00000064953",0
"ENSRNOG00000067338",281
"ENSRNOG00000063005",0
"ENSRNOG00000053997",0
"ENSRNOG00000017664",0
"ENSRNOG00000011146",1412
"ENSRNOG00000069436",2
"ENSRNOG00000010681",24
"ENSRNOG00000070427",0
"ENSRNOG00000033134",553
"ENSRNOG00000024492",434
"ENSRNOG00000057761",346
"ENSRNOG00000057702",1
"ENSRNOG00000070945",27
"ENSRNOG00000007092",1
"ENSRNOG00000064741",4
"ENSRNOG00000066248",0
"ENSRNOG00000062440",0
"ENSRNOG00000021867",2
"ENSRNOG00000064254",0
"ENSRNOG00000065280",150
"ENSRNOG00000016419",3405
"ENSRNOG00000062874",0
"ENSRNOG00000062957",0
"ENSRNOG00000069202",34
"ENSRNOG00000020554",812
"ENSRNOG00000054429",963
"ENSRNOG00000061358",210
"ENSRNOG00000071016",0
"ENSRNOG00000031778",1579
"ENSRNOG00000028529",2
"ENSRNOG00000010960",678
"ENSRNOG00000066237",0
"ENSRNOG00000009903",0
"ENSRNOG00000014046",0
"ENSRNOG00000014154",823
"ENSRNOG00000055760",550
"ENSRNOG00000020860",8
"ENSRNOG00000064956",0
"ENSRNOG00000016544",122
"ENSRNOG00000051869",2
"ENSRNOG00000049213",0
"ENSRNOG00000047188",2
"ENSRNOG00000020621",18
"ENSRNOG00000063238",16
"ENSRNOG00000013035",450
"ENSRNOG00000011893",2132
"ENSRNOG00000070684",0
"ENSRNOG00000060844",1
"ENSRNOG00000058618",5
"ENSRNOG00000062458",0
"ENSRNOG00000065795",1
"ENSRNOG00000010431",0
"ENSRNOG00000058580",1932
"ENSRNOG00000066532",0
"ENSRNOG00000020640",561
"ENSRNOG00000068402",5
"ENSRNOG00000069428",0
"ENSRNOG00000013737",549
"ENSRNOG00000063226",0
"ENSRNOG00000028768",3
"ENSRNOG00000018681",5
"ENSRNOG00000064487",8
"ENSRNOG00000062612",0
"ENSRNOG00000071053",0
"ENSRNOG00000017712",0
"ENSRNOG00000042389",384
"ENSRNOG00000063698",0
"ENSRNOG00000012608",2
"ENSRNOG00000067298",0
"ENSRNOG00000017945",47
"ENSRNOG00000064712",0
"ENSRNOG00000010325",184
"ENSRNOG00000018094",0
"ENSRNOG00000014076",4312
"ENSRNOG00000021359",572
"ENSRNOG00000020811",103
"ENSRNOG00000030253",1
"ENSRNOG00000063023",3
"ENSRNOG00000065793",0
"ENSRNOG00000055450",0
"ENSRNOG00000020573",390
"ENSRNOG00000033940",0
"ENSRNOG00000018835",6824
"ENSRNOG00000066716",0
"ENSRNOG00000018076",15
"ENSRNOG00000034230",0
"ENSRNOG00000070239",0
"ENSRNOG00000015788",0
"ENSRNOG00000065402",57
"ENSRNOG00000017581",115
"ENSRNOG00000029726",1205
"ENSRNOG00000065840",0
"ENSRNOG00000068099",1
"ENSRNOG00000068515",0
"ENSRNOG00000018290",1
"ENSRNOG00000022407",0
"ENSRNOG00000062889",0
"ENSRNOG00000036816",3876
"ENSRNOG00000066598",0
"ENSRNOG00000068420",39
"ENSRNOG00000063930",34
"ENSRNOG00000070434",1
"ENSRNOG00000018903",1671
"ENSRNOG00000062880",56
"ENSRNOG00000020386",4304
"ENSRNOG00000070905",0
"ENSRNOG00000015353",82
"ENSRNOG00000014453",5885
"ENSRNOG00000067984",0
"ENSRNOG00000063298",1
"ENSRNOG00000069403",0
"ENSRNOG00000052343",1258
"ENSRNOG00000064329",0
"ENSRNOG00000011723",278
"ENSRNOG00000012017",69
"ENSRNOG00000063646",0
"ENSRNOG00000066527",0
"ENSRNOG00000047506",206
"ENSRNOG00000070065",27
"ENSRNOG00000037552",6
"ENSRNOG00000070098",4
"ENSRNOG00000065566",0
"ENSRNOG00000068235",1
"ENSRNOG00000063326",74
"ENSRNOG00000063000",598
"ENSRNOG00000030847",15
"ENSRNOG00000068945",2
"ENSRNOG00000064284",55
"ENSRNOG00000032247",0
"ENSRNOG00000069911",0
"ENSRNOG00000021218",1475
"ENSRNOG00000021200",13
"ENSRNOG00000006655",576
"ENSRNOG00000064525",5
"ENSRNOG00000065234",10
"ENSRNOG00000032735",978
"ENSRNOG00000062698",6
"ENSRNOG00000070452",3
"ENSRNOG00000026162",21
"ENSRNOG00000063007",24
"ENSRNOG00000048989",140
"ENSRNOG00000068611",0
"ENSRNOG00000069775",22
"ENSRNOG00000011997",0
"ENSRNOG00000025321",0
"ENSRNOG00000042561",1700
"ENSRNOG00000019885",323
"ENSRNOG00000064959",0
"ENSRNOG00000018716",54
"ENSRNOG00000019090",3442
"ENSRNOG00000009851",116
"ENSRNOG00000063785",14
"ENSRNOG00000013048",308
"ENSRNOG00000017502",798
"ENSRNOG00000013736",0
"ENSRNOG00000014550",0
"ENSRNOG00000067624",0
"ENSRNOG00000011384",299
"ENSRNOG00000036980",51
"ENSRNOG00000062760",0
"ENSRNOG00000015781",156
"ENSRNOG00000031115",0
"ENSRNOG00000064129",6
"ENSRNOG00000013771",15
"ENSRNOG00000010695",858
"ENSRNOG00000054277",0
"ENSRNOG00000063027",2
"ENSRNOG00000032427",0
"ENSRNOG00000060831",0
"ENSRNOG00000024928",0
"ENSRNOG00000068263",182
"ENSRNOG00000065778",0
"ENSRNOG00000069536",0
"ENSRNOG00000059441",0
"ENSRNOG00000011454",453
"ENSRNOG00000042781",33
"ENSRNOG00000009602",0
"ENSRNOG00000017392",10
"ENSRNOG00000037196",0
"ENSRNOG00000066674",0
"ENSRNOG00000040279",161
"ENSRNOG00000066302",0
"ENSRNOG00000013356",1712
"ENSRNOG00000070222",0
"ENSRNOG00000024733",22
"ENSRNOG00000020657",2625
"ENSRNOG00000001271",724
"ENSRNOG00000027540",526
"ENSRNOG00000064990",0
"ENSRNOG00000009310",325
"ENSRNOG00000070484",0
"ENSRNOG00000017249",1
"ENSRNOG00000019620",203
"ENSRNOG00000021186",0
"ENSRNOG00000009339",318
"ENSRNOG00000065693",0
"ENSRNOG00000017494",274
"ENSRNOG00000061582",1960
"ENSRNOG00000065310",0
"ENSRNOG00000019281",1838
"ENSRNOG00000063052",0
"ENSRNOG00000012760",1203
"ENSRNOG00000012099",800
"ENSRNOG00000068872",0
"ENSRNOG00000014515",235
"ENSRNOG00000016351",516
"ENSRNOG00000020663",777
"ENSRNOG00000012410",136
"ENSRNOG00000019565",304
"ENSRNOG00000029071",1435
"ENSRNOG00000069413",1
"ENSRNOG00000019414",1
"ENSRNOG00000018746",958
"ENSRNOG00000028310",0
"ENSRNOG00000031248",0
"ENSRNOG00000032463",463
"ENSRNOG00000023073",0
"ENSRNOG00000025269",982
"ENSRNOG00000070658",0
"ENSRNOG00000064486",45
"ENSRNOG00000012053",207
"ENSRNOG00000010827",513
"ENSRNOG00000010661",0
"ENSRNOG00000019670",266
"ENSRNOG00000012008",49
"ENSRNOG00000030171",0
"ENSRNOG00000016243",874
"ENSRNOG00000011821",1651
"ENSRNOG00000065139",280
"ENSRNOG00000016164",0
"ENSRNOG00000011748",0
"ENSRNOG00000063101",0
"ENSRNOG00000011647",3147
"ENSRNOG00000066226",9
"ENSRNOG00000020500",4383
"ENSRNOG00000037082",11
"ENSRNOG00000033352",0
"ENSRNOG00000014479",1371
"ENSRNOG00000011557",0
"ENSRNOG00000046881",0
"ENSRNOG00000011483",0
"ENSRNOG00000012058",2
"ENSRNOG00000058609",21
"ENSRNOG00000060988",0
"ENSRNOG00000037217",15
"ENSRNOG00000013252",165
"ENSRNOG00000038366",182
"ENSRNOG00000020013",126
"ENSRNOG00000010603",0
"ENSRNOG00000011752",459
"ENSRNOG00000033560",502
"ENSRNOG00000011623",0
"ENSRNOG00000070759",0
"ENSRNOG00000064237",0
"ENSRNOG00000000098",1086
"ENSRNOG00000065518",4
"ENSRNOG00000024039",550
"ENSRNOG00000012549",1801
"ENSRNOG00000025025",516
"ENSRNOG00000020518",1776
"ENSRNOG00000060939",4261
"ENSRNOG00000025377",1
"ENSRNOG00000069195",0
"ENSRNOG00000030049",194
"ENSRNOG00000013940",6
"ENSRNOG00000038436",2544
"ENSRNOG00000023803",20
"ENSRNOG00000018937",1041
"ENSRNOG00000048258",902
"ENSRNOG00000015117",158
"ENSRNOG00000068303",0
"ENSRNOG00000047108",0
"ENSRNOG00000019058",2
"ENSRNOG00000024208",0
"ENSRNOG00000064584",1183
"ENSRNOG00000009990",848
"ENSRNOG00000031067",0
"ENSRNOG00000028930",3627
"ENSRNOG00000013953",0
"ENSRNOG00000013538",5087
"ENSRNOG00000015140",92
"ENSRNOG00000056325",459
"ENSRNOG00000038330",60
"ENSRNOG00000033693",0
"ENSRNOG00000014002",308
"ENSRNOG00000018193",203
"ENSRNOG00000016550",14
"ENSRNOG00000065128",2
"ENSRNOG00000031974",0
"ENSRNOG00000010575",212
"ENSRNOG00000016541",1089
"ENSRNOG00000030237",466
"ENSRNOG00000020272",6
"ENSRNOG00000013660",700
"ENSRNOG00000009808",539
"ENSRNOG00000009980",388
"ENSRNOG00000015211",43
"ENSRNOG00000071130",0
"ENSRNOG00000019328",1644
"ENSRNOG00000010274",573
"ENSRNOG00000055839",0
"ENSRNOG00000069322",0
"ENSRNOG00000068300",0
"ENSRNOG00000059275",0
"ENSRNOG00000013741",7921
"ENSRNOG00000067967",0
"ENSRNOG00000062483",0
"ENSRNOG00000058654",246
"ENSRNOG00000057918",0
"ENSRNOG00000066745",0
"ENSRNOG00000056991",0
"ENSRNOG00000063017",0
"ENSRNOG00000070969",0
"ENSRNOG00000023640",3
"ENSRNOG00000029209",2708
"ENSRNOG00000070213",0
"ENSRNOG00000028749",301
"ENSRNOG00000053707",0
"ENSRNOG00000061349",5
"ENSRNOG00000050514",84
"ENSRNOG00000054199",0
"ENSRNOG00000059307",0
"ENSRNOG00000010515",482
"ENSRNOG00000014350",478
"ENSRNOG00000051865",0
"ENSRNOG00000064800",0
"ENSRNOG00000064458",0
"ENSRNOG00000019908",264
"ENSRNOG00000066920",0
"ENSRNOG00000061123",0
"ENSRNOG00000051873",0
"ENSRNOG00000063407",0
"ENSRNOG00000057151",0
"ENSRNOG00000019933",1600
"ENSRNOG00000064856",1
"ENSRNOG00000056743",0
"ENSRNOG00000069816",0
"ENSRNOG00000064178",0
"ENSRNOG00000052763",0
"ENSRNOG00000054541",0
"ENSRNOG00000059609",0
"ENSRNOG00000020297",440
"ENSRNOG00000061529",0
"ENSRNOG00000052672",0
"ENSRNOG00000021068",1387
"ENSRNOG00000067493",1
"ENSRNOG00000070998",0
"ENSRNOG00000064698",0
"ENSRNOG00000036429",0
"ENSRNOG00000040385",0
"ENSRNOG00000047006",0
"ENSRNOG00000048716",0
"ENSRNOG00000035483",0
"ENSRNOG00000035504",0
"ENSRNOG00000050085",0
"ENSRNOG00000064834",0
"ENSRNOG00000020863",0
"ENSRNOG00000041792",0
"ENSRNOG00000036423",0
"ENSRNOG00000040434",0
"ENSRNOG00000035551",0
"ENSRNOG00000035617",32
"ENSRNOG00000035622",0
"ENSRNOG00000035628",0
"ENSRNOG00000035499",0
"ENSRNOG00000035491",0
"ENSRNOG00000043562",5
"ENSRNOG00000036435",0
"ENSRNOG00000041245",0
"ENSRNOG00000031174",1271
"ENSRNOG00000069791",0
"ENSRNOG00000065319",0
"ENSRNOG00000058729",0
"ENSRNOG00000055084",0
"ENSRNOG00000055177",0
"ENSRNOG00000067398",0
"ENSRNOG00000055615",0
"ENSRNOG00000060780",0
"ENSRNOG00000053927",2
"ENSRNOG00000054350",0
"ENSRNOG00000053892",0
"ENSRNOG00000053050",0
"ENSRNOG00000055668",0
"ENSRNOG00000054318",0
"ENSRNOG00000058113",0
"ENSRNOG00000058966",1
"ENSRNOG00000054887",0
"ENSRNOG00000054477",1
"ENSRNOG00000051850",0
"ENSRNOG00000055556",0
"ENSRNOG00000052749",0
"ENSRNOG00000064165",8
"ENSRNOG00000059208",0
"ENSRNOG00000064706",2
"ENSRNOG00000069036",0
"ENSRNOG00000060967",0
"ENSRNOG00000053823",0
"ENSRNOG00000056549",0
"ENSRNOG00000058502",0
"ENSRNOG00000010533",1319
"ENSRNOG00000056971",0
"ENSRNOG00000058747",0
"ENSRNOG00000057704",0
"ENSRNOG00000053898",28
"ENSRNOG00000051673",0
"ENSRNOG00000069812",13
"ENSRNOG00000070085",0
"ENSRNOG00000051930",3
"ENSRNOG00000058028",1
"ENSRNOG00000064110",0
"ENSRNOG00000069482",0
"ENSRNOG00000011696",160
"ENSRNOG00000058027",1
"ENSRNOG00000070871",0
"ENSRNOG00000067788",3
"ENSRNOG00000068568",0
"ENSRNOG00000066724",0
"ENSRNOG00000054271",0
"ENSRNOG00000065672",0
"ENSRNOG00000068833",1
"ENSRNOG00000067127",232
"ENSRNOG00000056349",0
"ENSRNOG00000070410",0
"ENSRNOG00000052247",461
"ENSRNOG00000070928",1
"ENSRNOG00000068384",0
"ENSRNOG00000070242",55
"ENSRNOG00000056961",0
"ENSRNOG00000060857",0
"ENSRNOG00000048993",3
"ENSRNOG00000053190",0
"ENSRNOG00000062782",0
"ENSRNOG00000051388",0
"ENSRNOG00000068650",9
"ENSRNOG00000061565",1
"ENSRNOG00000057328",0
"ENSRNOG00000071043",0
"ENSRNOG00000061427",0
"ENSRNOG00000070728",0
"ENSRNOG00000065295",0
"ENSRNOG00000071203",0
"ENSRNOG00000019470",0
"ENSRNOG00000053499",0
"ENSRNOG00000069691",0
"ENSRNOG00000066990",0
"ENSRNOG00000064425",0
"ENSRNOG00000056093",0
"ENSRNOG00000056123",0
"ENSRNOG00000065668",0
"ENSRNOG00000068654",0
"ENSRNOG00000060908",0
"ENSRNOG00000069677",2
"ENSRNOG00000062488",0
"ENSRNOG00000067795",1
"ENSRNOG00000067019",0
"ENSRNOG00000066699",0
"ENSRNOG00000051871",0
"ENSRNOG00000057841",0
"ENSRNOG00000064261",0
"ENSRNOG00000064924",0
"ENSRNOG00000055558",0
"ENSRNOG00000071164",0
"ENSRNOG00000068249",0
"ENSRNOG00000064733",0
"ENSRNOG00000069242",1
"ENSRNOG00000068704",0
"ENSRNOG00000068904",0
"ENSRNOG00000063349",0
"ENSRNOG00000061534",0
"ENSRNOG00000059407",6
"ENSRNOG00000042283",168
"ENSRNOG00000068155",0
"ENSRNOG00000058770",1
"ENSRNOG00000070453",0
"ENSRNOG00000067293",0
"ENSRNOG00000054062",1
"ENSRNOG00000020869",735
"ENSRNOG00000062689",0
"ENSRNOG00000062800",0
"ENSRNOG00000065482",0
"ENSRNOG00000066024",1
"ENSRNOG00000059573",0
"ENSRNOG00000057916",0
"ENSRNOG00000058807",0
"ENSRNOG00000020357",239
"ENSRNOG00000028350",173
"ENSRNOG00000009997",1809
"ENSRNOG00000068258",0
"ENSRNOG00000015553",425
"ENSRNOG00000059568",0
"ENSRNOG00000013372",0
"ENSRNOG00000059512",0
"ENSRNOG00000037310",4
"ENSRNOG00000013002",867
"ENSRNOG00000020875",13
"ENSRNOG00000010125",1102
"ENSRNOG00000017516",968
"ENSRNOG00000019940",2841
"ENSRNOG00000037190",2
"ENSRNOG00000012770",44
"ENSRNOG00000070497",0
"ENSRNOG00000010147",481
"ENSRNOG00000023588",0
"ENSRNOG00000047158",207
"ENSRNOG00000011150",4152
"ENSRNOG00000068662",0
"ENSRNOG00000015502",779
"ENSRNOG00000019441",0
"ENSRNOG00000012819",14
"ENSRNOG00000010286",1862
"ENSRNOG00000029304",253
"ENSRNOG00000016835",0
"ENSRNOG00000012278",1
"ENSRNOG00000009582",0
"ENSRNOG00000061862",157
"ENSRNOG00000070749",776
"ENSRNOG00000019957",348
"ENSRNOG00000068483",0
"ENSRNOG00000013950",0
"ENSRNOG00000010263",0
"ENSRNOG00000058633",1
"ENSRNOG00000022101",16
"ENSRNOG00000070756",0
"ENSRNOG00000022929",224
"ENSRNOG00000060124",0
"ENSRNOG00000064400",0
"ENSRNOG00000059951",0
"ENSRNOG00000042332",0
"ENSRNOG00000070224",0
"ENSRNOG00000060497",0
"ENSRNOG00000058851",0
"ENSRNOG00000058175",0
"ENSRNOG00000016213",2683
"ENSRNOG00000053571",0
"ENSRNOG00000051368",0
"ENSRNOG00000052881",0
"ENSRNOG00000061379",0
"ENSRNOG00000068553",0
"ENSRNOG00000069719",0
"ENSRNOG00000066468",0
"ENSRNOG00000061066",0
"ENSRNOG00000060354",0
"ENSRNOG00000061089",0
"ENSRNOG00000053220",0
"ENSRNOG00000068791",0
"ENSRNOG00000033192",348
"ENSRNOG00000069141",0
"ENSRNOG00000070429",0
"ENSRNOG00000011360",0
"ENSRNOG00000059221",0
"ENSRNOG00000056460",0
"ENSRNOG00000010535",22
"ENSRNOG00000052892",0
"ENSRNOG00000057431",0
"ENSRNOG00000065070",0
"ENSRNOG00000020027",4035
"ENSRNOG00000059290",1
"ENSRNOG00000009577",0
"ENSRNOG00000017890",0
"ENSRNOG00000055118",0
"ENSRNOG00000053651",0
"ENSRNOG00000045639",97
"ENSRNOG00000065463",0
"ENSRNOG00000019738",0
"ENSRNOG00000055965",0
"ENSRNOG00000055509",0
"ENSRNOG00000061146",50
"ENSRNOG00000060162",3
"ENSRNOG00000012810",264
"ENSRNOG00000053550",805
"ENSRNOG00000058079",0
"ENSRNOG00000069084",0
"ENSRNOG00000060964",0
"ENSRNOG00000065134",0
"ENSRNOG00000060747",0
"ENSRNOG00000069987",0
"ENSRNOG00000017876",51
"ENSRNOG00000054044",0
"ENSRNOG00000057801",0
"ENSRNOG00000056416",0
"ENSRNOG00000053400",14
"ENSRNOG00000062341",0
"ENSRNOG00000028872",2116
"ENSRNOG00000010369",572
"ENSRNOG00000061128",934
"ENSRNOG00000026392",0
"ENSRNOG00000059059",100
"ENSRNOG00000051682",179
"ENSRNOG00000053243",0
"ENSRNOG00000014443",78
"ENSRNOG00000052874",1
"ENSRNOG00000070358",0
"ENSRNOG00000010454",4
"ENSRNOG00000055813",0
"ENSRNOG00000012655",1614
"ENSRNOG00000019037",0
"ENSRNOG00000070016",0
"ENSRNOG00000062872",0
"ENSRNOG00000014686",62
"ENSRNOG00000044194",0
"ENSRNOG00000054864",0
"ENSRNOG00000064710",14
"ENSRNOG00000065337",0
"ENSRNOG00000010824",726
"ENSRNOG00000062354",0
"ENSRNOG00000065986",0
"ENSRNOG00000054751",290
"ENSRNOG00000069913",0
"ENSRNOG00000053795",13
"ENSRNOG00000010081",35
"ENSRNOG00000056420",0
"ENSRNOG00000066462",45
"ENSRNOG00000060388",4
"ENSRNOG00000058700",0
"ENSRNOG00000009465",899
"ENSRNOG00000056880",2
"ENSRNOG00000064742",2805
"ENSRNOG00000055079",2
"ENSRNOG00000053556",0
"ENSRNOG00000061866",0
"ENSRNOG00000017864",606
"ENSRNOG00000067910",0
"ENSRNOG00000017484",6
"ENSRNOG00000061788",6
"ENSRNOG00000054881",0
"ENSRNOG00000038398",0
"ENSRNOG00000054369",0
"ENSRNOG00000068655",4
"ENSRNOG00000061021",0
"ENSRNOG00000066722",0
"ENSRNOG00000045665",25
"ENSRNOG00000059636",0
"ENSRNOG00000069685",0
"ENSRNOG00000068763",0
"ENSRNOG00000058275",1
"ENSRNOG00000012982",190
"ENSRNOG00000066126",0
"ENSRNOG00000068290",0
"ENSRNOG00000055772",0
"ENSRNOG00000057098",0
"ENSRNOG00000060403",0
"ENSRNOG00000064131",0
"ENSRNOG00000009514",7
"ENSRNOG00000060919",0
"ENSRNOG00000054088",0
"ENSRNOG00000018353",425
"ENSRNOG00000069934",0
"ENSRNOG00000029670",7293
"ENSRNOG00000058150",0
"ENSRNOG00000058255",0
"ENSRNOG00000024433",1559
"ENSRNOG00000061362",0
"ENSRNOG00000045647",900
"ENSRNOG00000061190",2
"ENSRNOG00000056917",0
"ENSRNOG00000017420",73
"ENSRNOG00000012354",277
"ENSRNOG00000055905",0
"ENSRNOG00000012136",1245
"ENSRNOG00000069742",0
"ENSRNOG00000068700",0
"ENSRNOG00000058816",0
"ENSRNOG00000061470",0
"ENSRNOG00000013038",155
"ENSRNOG00000052487",4
"ENSRNOG00000057752",0
"ENSRNOG00000066004",116
"ENSRNOG00000039848",2072
"ENSRNOG00000056780",0
"ENSRNOG00000018166",236
"ENSRNOG00000011239",0
"ENSRNOG00000022636",314
"ENSRNOG00000056607",0
"ENSRNOG00000062697",0
"ENSRNOG00000054290",0
"ENSRNOG00000023579",1130
"ENSRNOG00000066350",0
"ENSRNOG00000055857",0
"ENSRNOG00000063018",57
"ENSRNOG00000009968",284
"ENSRNOG00000054115",0
"ENSRNOG00000066403",0
"ENSRNOG00000067566",0
"ENSRNOG00000017462",200
"ENSRNOG00000002223",1
"ENSRNOG00000013535",0
"ENSRNOG00000057470",307
"ENSRNOG00000059004",0
"ENSRNOG00000070670",0
"ENSRNOG00000055382",0
"ENSRNOG00000016394",829
"ENSRNOG00000030104",9
"ENSRNOG00000012851",0
"ENSRNOG00000012060",3190
"ENSRNOG00000014999",3453
"ENSRNOG00000061058",1823
"ENSRNOG00000047002",1
"ENSRNOG00000013844",477
"ENSRNOG00000017574",0
"ENSRNOG00000033837",0
"ENSRNOG00000014139",160
"ENSRNOG00000011631",91
"ENSRNOG00000067100",85
"ENSRNOG00000061213",297
"ENSRNOG00000016342",77
"ENSRNOG00000010079",15
"ENSRNOG00000010941",75
"ENSRNOG00000062530",0
"ENSRNOG00000066617",0
"ENSRNOG00000032414",84
"ENSRNOG00000031024",0
"ENSRNOG00000046941",0
"ENSRNOG00000012505",269
"ENSRNOG00000053292",0
"ENSRNOG00000066566",276
"ENSRNOG00000045778",60
"ENSRNOG00000046421",0
"ENSRNOG00000030039",0
"ENSRNOG00000009826",0
"ENSRNOG00000064787",198
"ENSRNOG00000068123",2
"ENSRNOG00000010805",0
"ENSRNOG00000023453",415
"ENSRNOG00000018230",426
"ENSRNOG00000016912",1223
"ENSRNOG00000056907",2504
"ENSRNOG00000010450",7
"ENSRNOG00000010971",932
"ENSRNOG00000042471",1
"ENSRNOG00000051687",0
"ENSRNOG00000025823",0
"ENSRNOG00000009953",146
"ENSRNOG00000055439",36
"ENSRNOG00000026686",0
"ENSRNOG00000039740",12
"ENSRNOG00000024947",0
"ENSRNOG00000066236",1
"ENSRNOG00000023079",1211
"ENSRNOG00000027908",4
"ENSRNOG00000025608",0
"ENSRNOG00000050263",0
"ENSRNOG00000014232",1
"ENSRNOG00000011082",0
"ENSRNOG00000026842",2387
"ENSRNOG00000068600",130
"ENSRNOG00000013294",0
"ENSRNOG00000014793",0
"ENSRNOG00000013507",2482
"ENSRNOG00000017990",3887
"ENSRNOG00000018865",3185
"ENSRNOG00000014039",1
"ENSRNOG00000043053",399
"ENSRNOG00000020706",9
"ENSRNOG00000033064",2
"ENSRNOG00000022356",1510
"ENSRNOG00000014654",220
"ENSRNOG00000013177",325
"ENSRNOG00000049743",549
"ENSRNOG00000013409",181
"ENSRNOG00000017427",1509
"ENSRNOG00000021656",2
"ENSRNOG00000031995",468
"ENSRNOG00000021116",0
"ENSRNOG00000011553",847
"ENSRNOG00000056151",4
"ENSRNOG00000028052",45
"ENSRNOG00000030019",5302
"ENSRNOG00000064945",49
"ENSRNOG00000066826",0
"ENSRNOG00000065064",0
"ENSRNOG00000010760",31
"ENSRNOG00000011639",354
"ENSRNOG00000015654",482
"ENSRNOG00000023258",872
"ENSRNOG00000049075",627
"ENSRNOG00000010891",527
"ENSRNOG00000021120",750
"ENSRNOG00000011441",847
"ENSRNOG00000011949",1588
"ENSRNOG00000038552",2
"ENSRNOG00000014549",149
"ENSRNOG00000053979",43
"ENSRNOG00000054361",0
"ENSRNOG00000012095",1013
"ENSRNOG00000027410",82
"ENSRNOG00000017758",1790
"ENSRNOG00000028156",1253
"ENSRNOG00000018510",402
"ENSRNOG00000037853",6
"ENSRNOG00000042717",182
"ENSRNOG00000038008",0
"ENSRNOG00000052173",1
"ENSRNOG00000021131",1277
"ENSRNOG00000039582",37
"ENSRNOG00000032630",73
"ENSRNOG00000013045",384
"ENSRNOG00000009771",0
"ENSRNOG00000059903",712
"ENSRNOG00000010649",61
"ENSRNOG00000053969",9
"ENSRNOG00000067816",0
"ENSRNOG00000017428",5185
"ENSRNOG00000031378",309
"ENSRNOG00000059750",506
"ENSRNOG00000068920",1024
"ENSRNOG00000033449",0
"ENSRNOG00000010461",1641
"ENSRNOG00000010747",8020
"ENSRNOG00000012734",679
"ENSRNOG00000054157",92
"ENSRNOG00000043502",0
"ENSRNOG00000012148",2213
"ENSRNOG00000010799",62
"ENSRNOG00000028335",2956
"ENSRNOG00000010815",1433
"ENSRNOG00000062848",7
"ENSRNOG00000013963",5963
"ENSRNOG00000023816",1385
"ENSRNOG00000050416",0
"ENSRNOG00000037406",5
"ENSRNOG00000017752",812
"ENSRNOG00000020539",15
"ENSRNOG00000055790",6
"ENSRNOG00000021134",4
"ENSRNOG00000048832",0
"ENSRNOG00000021081",710
"ENSRNOG00000067115",1
"ENSRNOG00000012933",836
"ENSRNOG00000021138",3827
"ENSRNOG00000013293",279
"ENSRNOG00000012091",344
"ENSRNOG00000013336",295
"ENSRNOG00000023162",201
"ENSRNOG00000017246",0
"ENSRNOG00000065396",148
"ENSRNOG00000062882",51
"ENSRNOG00000017348",0
"ENSRNOG00000042261",3108
"ENSRNOG00000016505",4
"ENSRNOG00000011705",0
"ENSRNOG00000016530",1336
"ENSRNOG00000016961",1715
"ENSRNOG00000009629",1
"ENSRNOG00000011066",2552
"ENSRNOG00000000001",119
"ENSRNOG00000017441",2225
"ENSRNOG00000016733",468
"ENSRNOG00000010589",392
"ENSRNOG00000011586",723
"ENSRNOG00000016379",524
"ENSRNOG00000023493",0
"ENSRNOG00000025108",3
"ENSRNOG00000068776",24
"ENSRNOG00000011216",1957
"ENSRNOG00000032009",2
"ENSRNOG00000028941",906
"ENSRNOG00000021143",1032
"ENSRNOG00000038095",0
"ENSRNOG00000027833",1172
"ENSRNOG00000070034",1356
"ENSRNOG00000070330",0
"ENSRNOG00000025285",387
"ENSRNOG00000015425",117
"ENSRNOG00000014599",385
"ENSRNOG00000046468",282
"ENSRNOG00000010238",232
"ENSRNOG00000029889",0
"ENSRNOG00000066871",0
"ENSRNOG00000032576",0
"ENSRNOG00000068443",0
"ENSRNOG00000043386",709
