"","PDGFNS3_aligned.bam"
"ENSRNOG00000066922",0
"ENSRNOG00000008933",1
"ENSRNOG00000069491",0
"ENSRNOG00000057410",0
"ENSRNOG00000008622",93
"ENSRNOG00000063193",0
"ENSRNOG00000024647",1532
"ENSRNOG00000063365",0
"ENSRNOG00000014508",699
"ENSRNOG00000036911",449
"ENSRNOG00000068688",0
"ENSRNOG00000005767",3751
"ENSRNOG00000069766",0
"ENSRNOG00000070208",0
"ENSRNOG00000024569",0
"ENSRNOG00000061757",0
"ENSRNOG00000063422",0
"ENSRNOG00000022155",38
"ENSRNOG00000010536",944
"ENSRNOG00000028517",435
"ENSRNOG00000071104",0
"ENSRNOG00000008369",0
"ENSRNOG00000065905",0
"ENSRNOG00000027869",312
"ENSRNOG00000062735",4
"ENSRNOG00000070091",0
"ENSRNOG00000010912",171
"ENSRNOG00000062853",0
"ENSRNOG00000033338",0
"ENSRNOG00000065025",0
"ENSRNOG00000011391",555
"ENSRNOG00000005936",0
"ENSRNOG00000067273",0
"ENSRNOG00000068469",0
"ENSRNOG00000069427",0
"ENSRNOG00000038740",0
"ENSRNOG00000049943",196
"ENSRNOG00000071189",0
"ENSRNOG00000063347",170
"ENSRNOG00000051667",0
"ENSRNOG00000069376",0
"ENSRNOG00000064389",0
"ENSRNOG00000007338",5739
"ENSRNOG00000042229",0
"ENSRNOG00000015986",2060
"ENSRNOG00000063859",0
"ENSRNOG00000071049",0
"ENSRNOG00000064832",0
"ENSRNOG00000063035",0
"ENSRNOG00000010886",21
"ENSRNOG00000005621",78
"ENSRNOG00000048541",0
"ENSRNOG00000068056",0
"ENSRNOG00000008416",0
"ENSRNOG00000022466",81
"ENSRNOG00000064789",0
"ENSRNOG00000006264",260
"ENSRNOG00000067679",0
"ENSRNOG00000006491",0
"ENSRNOG00000007570",2107
"ENSRNOG00000023257",155
"ENSRNOG00000007272",464
"ENSRNOG00000007519",3829
"ENSRNOG00000011175",1401
"ENSRNOG00000063659",0
"ENSRNOG00000064003",0
"ENSRNOG00000005670",10
"ENSRNOG00000070109",0
"ENSRNOG00000069414",0
"ENSRNOG00000066010",0
"ENSRNOG00000070575",1
"ENSRNOG00000061664",0
"ENSRNOG00000069088",0
"ENSRNOG00000008274",285
"ENSRNOG00000065775",798
"ENSRNOG00000006444",844
"ENSRNOG00000067056",0
"ENSRNOG00000011814",844
"ENSRNOG00000005576",183
"ENSRNOG00000056219",38
"ENSRNOG00000005628",55
"ENSRNOG00000053188",0
"ENSRNOG00000007178",0
"ENSRNOG00000066676",0
"ENSRNOG00000042018",0
"ENSRNOG00000064982",0
"ENSRNOG00000057061",183
"ENSRNOG00000062345",0
"ENSRNOG00000068921",0
"ENSRNOG00000058653",1
"ENSRNOG00000069235",0
"ENSRNOG00000001804",480
"ENSRNOG00000015328",40
"ENSRNOG00000009184",4564
"ENSRNOG00000069590",0
"ENSRNOG00000063932",496
"ENSRNOG00000068013",0
"ENSRNOG00000055734",0
"ENSRNOG00000059771",0
"ENSRNOG00000053362",1827
"ENSRNOG00000070863",0
"ENSRNOG00000069405",0
"ENSRNOG00000067149",830
"ENSRNOG00000008063",909
"ENSRNOG00000064240",686
"ENSRNOG00000064662",0
"ENSRNOG00000064937",491
"ENSRNOG00000070930",491
"ENSRNOG00000062401",0
"ENSRNOG00000063863",0
"ENSRNOG00000033407",11
"ENSRNOG00000031515",0
"ENSRNOG00000062453",421
"ENSRNOG00000069030",1495
"ENSRNOG00000043170",4
"ENSRNOG00000062391",0
"ENSRNOG00000066951",27
"ENSRNOG00000059195",2
"ENSRNOG00000067299",1
"ENSRNOG00000066392",5
"ENSRNOG00000066650",193
"ENSRNOG00000008481",3
"ENSRNOG00000067332",826
"ENSRNOG00000010316",31
"ENSRNOG00000067063",0
"ENSRNOG00000064988",0
"ENSRNOG00000008393",4059
"ENSRNOG00000066162",41
"ENSRNOG00000070651",0
"ENSRNOG00000010347",0
"ENSRNOG00000064409",0
"ENSRNOG00000066715",0
"ENSRNOG00000067911",0
"ENSRNOG00000068347",0
"ENSRNOG00000065619",0
"ENSRNOG00000071185",118
"ENSRNOG00000068422",0
"ENSRNOG00000065663",3
"ENSRNOG00000069445",0
"ENSRNOG00000008443",549
"ENSRNOG00000006281",505
"ENSRNOG00000012748",847
"ENSRNOG00000063346",0
"ENSRNOG00000068365",10
"ENSRNOG00000012364",2084
"ENSRNOG00000068050",1
"ENSRNOG00000027365",210
"ENSRNOG00000063537",0
"ENSRNOG00000064040",0
"ENSRNOG00000064294",0
"ENSRNOG00000047951",229
"ENSRNOG00000062344",0
"ENSRNOG00000005353",1989
"ENSRNOG00000006069",1812
"ENSRNOG00000063803",0
"ENSRNOG00000048917",68
"ENSRNOG00000012347",94
"ENSRNOG00000065409",1153
"ENSRNOG00000066385",5
"ENSRNOG00000027026",466
"ENSRNOG00000071067",0
"ENSRNOG00000068334",4
"ENSRNOG00000068552",7
"ENSRNOG00000057556",1226
"ENSRNOG00000064378",52
"ENSRNOG00000070662",0
"ENSRNOG00000068681",0
"ENSRNOG00000064013",15
"ENSRNOG00000064657",0
"ENSRNOG00000067696",78
"ENSRNOG00000008611",65
"ENSRNOG00000063527",26
"ENSRNOG00000070718",0
"ENSRNOG00000071037",0
"ENSRNOG00000010301",364
"ENSRNOG00000063884",0
"ENSRNOG00000065564",0
"ENSRNOG00000009564",137
"ENSRNOG00000069567",0
"ENSRNOG00000032820",12
"ENSRNOG00000068340",1
"ENSRNOG00000006508",177
"ENSRNOG00000009971",435
"ENSRNOG00000066402",69
"ENSRNOG00000068865",0
"ENSRNOG00000046361",221
"ENSRNOG00000067191",72
"ENSRNOG00000065931",0
"ENSRNOG00000067030",2
"ENSRNOG00000036925",6
"ENSRNOG00000070829",2
"ENSRNOG00000012235",0
"ENSRNOG00000069850",1
"ENSRNOG00000064090",7103
"ENSRNOG00000008658",367
"ENSRNOG00000065425",1
"ENSRNOG00000009636",1566
"ENSRNOG00000001851",2
"ENSRNOG00000065573",11
"ENSRNOG00000069964",1
"ENSRNOG00000069763",0
"ENSRNOG00000067480",1
"ENSRNOG00000009886",1344
"ENSRNOG00000001852",560
"ENSRNOG00000008546",460
"ENSRNOG00000065102",53
"ENSRNOG00000066379",0
"ENSRNOG00000069297",9
"ENSRNOG00000070845",1
"ENSRNOG00000065171",0
"ENSRNOG00000066753",1
"ENSRNOG00000011530",258
"ENSRNOG00000063239",0
"ENSRNOG00000063394",0
"ENSRNOG00000070566",0
"ENSRNOG00000048782",0
"ENSRNOG00000067400",0
"ENSRNOG00000010629",822
"ENSRNOG00000070017",0
"ENSRNOG00000067625",0
"ENSRNOG00000068110",368
"ENSRNOG00000006806",115
"ENSRNOG00000063404",0
"ENSRNOG00000062416",32
"ENSRNOG00000064089",0
"ENSRNOG00000063045",0
"ENSRNOG00000063868",0
"ENSRNOG00000062677",0
"ENSRNOG00000006813",1575
"ENSRNOG00000068748",0
"ENSRNOG00000009097",3049
"ENSRNOG00000069247",0
"ENSRNOG00000062780",17
"ENSRNOG00000069346",6
"ENSRNOG00000067260",13
"ENSRNOG00000053654",214
"ENSRNOG00000069862",1
"ENSRNOG00000066850",129
"ENSRNOG00000066817",0
"ENSRNOG00000068855",0
"ENSRNOG00000066550",1
"ENSRNOG00000062509",907
"ENSRNOG00000054974",0
"ENSRNOG00000054781",0
"ENSRNOG00000062979",1
"ENSRNOG00000062716",6
"ENSRNOG00000045771",0
"ENSRNOG00000063160",0
"ENSRNOG00000063874",0
"ENSRNOG00000068329",0
"ENSRNOG00000066751",26
"ENSRNOG00000065579",0
"ENSRNOG00000062584",0
"ENSRNOG00000007152",6184
"ENSRNOG00000005433",102
"ENSRNOG00000012975",4302
"ENSRNOG00000062691",6
"ENSRNOG00000005734",0
"ENSRNOG00000009484",757
"ENSRNOG00000056462",2018
"ENSRNOG00000005830",0
"ENSRNOG00000009545",549
"ENSRNOG00000005686",3250
"ENSRNOG00000069901",0
"ENSRNOG00000028422",792
"ENSRNOG00000006776",12
"ENSRNOG00000047023",3
"ENSRNOG00000007124",1885
"ENSRNOG00000005652",0
"ENSRNOG00000007129",0
"ENSRNOG00000010284",441
"ENSRNOG00000066431",0
"ENSRNOG00000007881",310
"ENSRNOG00000038102",307
"ENSRNOG00000005798",228
"ENSRNOG00000021938",0
"ENSRNOG00000005806",2
"ENSRNOG00000006432",504
"ENSRNOG00000014090",1541
"ENSRNOG00000006534",591
"ENSRNOG00000005954",0
"ENSRNOG00000005690",2413
"ENSRNOG00000007764",428
"ENSRNOG00000063676",3
"ENSRNOG00000005662",0
"ENSRNOG00000005697",0
"ENSRNOG00000006144",0
"ENSRNOG00000055860",8668
"ENSRNOG00000055365",3897
"ENSRNOG00000006221",1469
"ENSRNOG00000006818",4164
"ENSRNOG00000013390",17
"ENSRNOG00000060175",217
"ENSRNOG00000010258",2254
"ENSRNOG00000009934",4134
"ENSRNOG00000009204",1425
"ENSRNOG00000010184",2039
"ENSRNOG00000007104",2526
"ENSRNOG00000065903",0
"ENSRNOG00000006941",251
"ENSRNOG00000007472",4356
"ENSRNOG00000011614",366
"ENSRNOG00000032517",0
"ENSRNOG00000068733",0
"ENSRNOG00000023077",5
"ENSRNOG00000009175",770
"ENSRNOG00000013526",9
"ENSRNOG00000023465",344
"ENSRNOG00000061085",213
"ENSRNOG00000070535",0
"ENSRNOG00000010177",0
"ENSRNOG00000005907",147
"ENSRNOG00000006509",895
"ENSRNOG00000067090",0
"ENSRNOG00000069624",0
"ENSRNOG00000008597",1529
"ENSRNOG00000008994",7058
"ENSRNOG00000009032",74
"ENSRNOG00000013379",564
"ENSRNOG00000025251",1
"ENSRNOG00000009084",234
"ENSRNOG00000042482",645
"ENSRNOG00000071218",1735
"ENSRNOG00000016143",78
"ENSRNOG00000071219",0
"ENSRNOG00000033395",0
"ENSRNOG00000066660",563
"ENSRNOG00000067593",1
"ENSRNOG00000029996",73117
"ENSRNOG00000062643",0
"ENSRNOG00000009377",329
"ENSRNOG00000015499",8
"ENSRNOG00000069518",0
"ENSRNOG00000004753",200
"ENSRNOG00000020317",2439
"ENSRNOG00000065800",12
"ENSRNOG00000010595",531
"ENSRNOG00000062311",0
"ENSRNOG00000020337",2
"ENSRNOG00000065122",287
"ENSRNOG00000070655",0
"ENSRNOG00000062759",0
"ENSRNOG00000015184",10
"ENSRNOG00000070996",1011
"ENSRNOG00000027016",654
"ENSRNOG00000065756",390
"ENSRNOG00000013074",3
"ENSRNOG00000004967",430
"ENSRNOG00000030825",0
"ENSRNOG00000063357",7
"ENSRNOG00000015294",314
"ENSRNOG00000056110",0
"ENSRNOG00000028721",2
"ENSRNOG00000067832",11
"ENSRNOG00000064622",0
"ENSRNOG00000067778",0
"ENSRNOG00000022491",94
"ENSRNOG00000051199",0
"ENSRNOG00000028095",0
"ENSRNOG00000068179",9
"ENSRNOG00000065362",0
"ENSRNOG00000065452",3
"ENSRNOG00000006731",103
"ENSRNOG00000067357",0
"ENSRNOG00000008282",0
"ENSRNOG00000064568",44
"ENSRNOG00000052014",0
"ENSRNOG00000011758",1339
"ENSRNOG00000004679",183
"ENSRNOG00000037833",0
"ENSRNOG00000010616",292
"ENSRNOG00000069366",324
"ENSRNOG00000037356",169
"ENSRNOG00000070165",0
"ENSRNOG00000018441",229
"ENSRNOG00000008738",68
"ENSRNOG00000007979",418
"ENSRNOG00000040275",0
"ENSRNOG00000062792",0
"ENSRNOG00000069588",0
"ENSRNOG00000004852",0
"ENSRNOG00000016189",4
"ENSRNOG00000008758",161
"ENSRNOG00000009764",0
"ENSRNOG00000052180",0
"ENSRNOG00000011830",900
"ENSRNOG00000070507",0
"ENSRNOG00000066688",0
"ENSRNOG00000063734",0
"ENSRNOG00000065294",0
"ENSRNOG00000004645",3
"ENSRNOG00000058157",170
"ENSRNOG00000062953",0
"ENSRNOG00000018755",540
"ENSRNOG00000005921",0
"ENSRNOG00000070505",0
"ENSRNOG00000065842",0
"ENSRNOG00000021472",0
"ENSRNOG00000006753",0
"ENSRNOG00000060327",0
"ENSRNOG00000063784",0
"ENSRNOG00000001589",0
"ENSRNOG00000052091",0
"ENSRNOG00000052454",0
"ENSRNOG00000070396",0
"ENSRNOG00000068411",0
"ENSRNOG00000013102",2820
"ENSRNOG00000058310",0
"ENSRNOG00000063685",0
"ENSRNOG00000067379",0
"ENSRNOG00000058919",0
"ENSRNOG00000017291",1812
"ENSRNOG00000062610",0
"ENSRNOG00000008663",306
"ENSRNOG00000063622",1
"ENSRNOG00000000009",0
"ENSRNOG00000069765",0
"ENSRNOG00000069407",0
"ENSRNOG00000015928",157
"ENSRNOG00000053212",0
"ENSRNOG00000068161",0
"ENSRNOG00000070663",0
"ENSRNOG00000006397",0
"ENSRNOG00000006803",3458
"ENSRNOG00000051665",0
"ENSRNOG00000006408",0
"ENSRNOG00000059732",0
"ENSRNOG00000062585",0
"ENSRNOG00000064878",0
"ENSRNOG00000055168",0
"ENSRNOG00000007416",155
"ENSRNOG00000016179",0
"ENSRNOG00000025141",353
"ENSRNOG00000057910",0
"ENSRNOG00000018964",528
"ENSRNOG00000033543",0
"ENSRNOG00000057796",0
"ENSRNOG00000069900",138
"ENSRNOG00000069943",0
"ENSRNOG00000033863",486
"ENSRNOG00000006419",123
"ENSRNOG00000064386",0
"ENSRNOG00000032712",0
"ENSRNOG00000047508",7
"ENSRNOG00000043106",0
"ENSRNOG00000058641",0
"ENSRNOG00000067830",48
"ENSRNOG00000069097",0
"ENSRNOG00000068071",0
"ENSRNOG00000066288",53
"ENSRNOG00000063143",0
"ENSRNOG00000011195",1270
"ENSRNOG00000018997",39
"ENSRNOG00000013069",44
"ENSRNOG00000066089",0
"ENSRNOG00000009152",11407
"ENSRNOG00000069475",0
"ENSRNOG00000018491",342
"ENSRNOG00000068593",0
"ENSRNOG00000062632",0
"ENSRNOG00000004784",197
"ENSRNOG00000012580",306
"ENSRNOG00000065185",0
"ENSRNOG00000005162",0
"ENSRNOG00000067634",0
"ENSRNOG00000057196",0
"ENSRNOG00000070613",0
"ENSRNOG00000059436",0
"ENSRNOG00000065604",0
"ENSRNOG00000059616",0
"ENSRNOG00000061294",0
"ENSRNOG00000019152",2470
"ENSRNOG00000059349",0
"ENSRNOG00000070069",0
"ENSRNOG00000006645",4
"ENSRNOG00000067839",0
"ENSRNOG00000004783",472
"ENSRNOG00000062892",1
"ENSRNOG00000063356",0
"ENSRNOG00000060569",0
"ENSRNOG00000010131",1196
"ENSRNOG00000070048",1
"ENSRNOG00000060756",0
"ENSRNOG00000021240",3048
"ENSRNOG00000067797",0
"ENSRNOG00000067541",3
"ENSRNOG00000062560",0
"ENSRNOG00000065360",0
"ENSRNOG00000058385",0
"ENSRNOG00000049721",0
"ENSRNOG00000070734",0
"ENSRNOG00000062547",3
"ENSRNOG00000052197",1
"ENSRNOG00000063688",0
"ENSRNOG00000051709",0
"ENSRNOG00000065630",872
"ENSRNOG00000012021",329
"ENSRNOG00000058806",0
"ENSRNOG00000005479",0
"ENSRNOG00000063131",0
"ENSRNOG00000052573",10
"ENSRNOG00000017063",0
"ENSRNOG00000004912",9185
"ENSRNOG00000063473",0
"ENSRNOG00000052463",0
"ENSRNOG00000031840",0
"ENSRNOG00000059132",0
"ENSRNOG00000070343",0
"ENSRNOG00000069671",1
"ENSRNOG00000068128",3
"ENSRNOG00000010896",221
"ENSRNOG00000005920",747
"ENSRNOG00000068849",0
"ENSRNOG00000060959",0
"ENSRNOG00000055244",0
"ENSRNOG00000069256",0
"ENSRNOG00000016551",1671
"ENSRNOG00000063853",0
"ENSRNOG00000011093",381
"ENSRNOG00000070847",0
"ENSRNOG00000064364",0
"ENSRNOG00000066576",0
"ENSRNOG00000051908",0
"ENSRNOG00000024990",0
"ENSRNOG00000053738",0
"ENSRNOG00000011295",779
"ENSRNOG00000066788",0
"ENSRNOG00000056926",0
"ENSRNOG00000067143",0
"ENSRNOG00000046632",0
"ENSRNOG00000014836",2569
"ENSRNOG00000067970",0
"ENSRNOG00000054607",0
"ENSRNOG00000006238",139
"ENSRNOG00000068208",0
"ENSRNOG00000067040",102
"ENSRNOG00000064912",0
"ENSRNOG00000032579",0
"ENSRNOG00000012051",194
"ENSRNOG00000056535",0
"ENSRNOG00000066513",0
"ENSRNOG00000051605",4
"ENSRNOG00000005103",0
"ENSRNOG00000065299",3
"ENSRNOG00000008337",1
"ENSRNOG00000018225",5227
"ENSRNOG00000005742",0
"ENSRNOG00000053757",2
"ENSRNOG00000056237",0
"ENSRNOG00000005793",0
"ENSRNOG00000054739",0
"ENSRNOG00000012559",1727
"ENSRNOG00000054703",0
"ENSRNOG00000049572",0
"ENSRNOG00000007160",298
"ENSRNOG00000054973",7
"ENSRNOG00000012151",45
"ENSRNOG00000047028",56
"ENSRNOG00000054789",0
"ENSRNOG00000058143",0
"ENSRNOG00000068366",0
"ENSRNOG00000055104",0
"ENSRNOG00000047004",7
"ENSRNOG00000005865",1298
"ENSRNOG00000069914",0
"ENSRNOG00000058773",0
"ENSRNOG00000004946",0
"ENSRNOG00000053070",702
"ENSRNOG00000012640",4287
"ENSRNOG00000056116",0
"ENSRNOG00000032521",0
"ENSRNOG00000064468",0
"ENSRNOG00000012647",0
"ENSRNOG00000049497",581
"ENSRNOG00000005404",5
"ENSRNOG00000066447",0
"ENSRNOG00000007128",497
"ENSRNOG00000056518",0
"ENSRNOG00000065019",0
"ENSRNOG00000058944",9
"ENSRNOG00000012960",694
"ENSRNOG00000056385",0
"ENSRNOG00000064575",0
"ENSRNOG00000059422",3
"ENSRNOG00000010523",504
"ENSRNOG00000010002",6
"ENSRNOG00000066449",0
"ENSRNOG00000069717",0
"ENSRNOG00000054116",0
"ENSRNOG00000007316",662
"ENSRNOG00000065500",0
"ENSRNOG00000054947",0
"ENSRNOG00000010019",2
"ENSRNOG00000057252",1
"ENSRNOG00000010587",121
"ENSRNOG00000052327",1
"ENSRNOG00000028267",0
"ENSRNOG00000056164",0
"ENSRNOG00000010170",1560
"ENSRNOG00000058734",0
"ENSRNOG00000070546",0
"ENSRNOG00000055243",0
"ENSRNOG00000008115",148
"ENSRNOG00000060026",0
"ENSRNOG00000055564",153
"ENSRNOG00000025295",626
"ENSRNOG00000068176",0
"ENSRNOG00000032900",548
"ENSRNOG00000056211",0
"ENSRNOG00000057817",1292
"ENSRNOG00000058605",0
"ENSRNOG00000011028",10
"ENSRNOG00000069969",1333
"ENSRNOG00000055303",0
"ENSRNOG00000010812",468
"ENSRNOG00000052201",0
"ENSRNOG00000005347",147
"ENSRNOG00000005971",1743
"ENSRNOG00000006094",3104
"ENSRNOG00000010607",0
"ENSRNOG00000021250",98
"ENSRNOG00000029262",285
"ENSRNOG00000063705",0
"ENSRNOG00000013133",151
"ENSRNOG00000004381",121
"ENSRNOG00000063753",0
"ENSRNOG00000021268",72
"ENSRNOG00000007529",1384
"ENSRNOG00000010451",0
"ENSRNOG00000047487",0
"ENSRNOG00000068427",853
"ENSRNOG00000070122",1
"ENSRNOG00000031694",2
"ENSRNOG00000004699",593
"ENSRNOG00000026143",176
"ENSRNOG00000004544",2000
"ENSRNOG00000010600",0
"ENSRNOG00000062660",0
"ENSRNOG00000042501",1124
"ENSRNOG00000058337",8
"ENSRNOG00000067093",0
"ENSRNOG00000015468",2
"ENSRNOG00000071209",0
"ENSRNOG00000007752",183
"ENSRNOG00000004575",0
"ENSRNOG00000068316",0
"ENSRNOG00000029847",0
"ENSRNOG00000013834",0
"ENSRNOG00000008102",107
"ENSRNOG00000005100",1
"ENSRNOG00000069454",0
"ENSRNOG00000063489",359
"ENSRNOG00000021395",5936
"ENSRNOG00000013540",0
"ENSRNOG00000033119",1101
"ENSRNOG00000047116",0
"ENSRNOG00000070629",0
"ENSRNOG00000065727",0
"ENSRNOG00000054212",242
"ENSRNOG00000070144",0
"ENSRNOG00000008536",1
"ENSRNOG00000070265",0
"ENSRNOG00000057149",10
"ENSRNOG00000063280",101
"ENSRNOG00000004763",788
"ENSRNOG00000031585",0
"ENSRNOG00000048309",317
"ENSRNOG00000008452",940
"ENSRNOG00000005256",309
"ENSRNOG00000060100",429
"ENSRNOG00000008190",162
"ENSRNOG00000031034",36
"ENSRNOG00000060618",6
"ENSRNOG00000037908",1
"ENSRNOG00000058163",0
"ENSRNOG00000013859",0
"ENSRNOG00000070080",2
"ENSRNOG00000054695",123
"ENSRNOG00000028910",187
"ENSRNOG00000013908",0
"ENSRNOG00000064299",0
"ENSRNOG00000033913",1894
"ENSRNOG00000021234",23
"ENSRNOG00000006947",218
"ENSRNOG00000013887",0
"ENSRNOG00000007044",0
"ENSRNOG00000070641",27
"ENSRNOG00000021269",0
"ENSRNOG00000021513",0
"ENSRNOG00000043002",0
"ENSRNOG00000069421",3
"ENSRNOG00000004571",141
"ENSRNOG00000069383",0
"ENSRNOG00000007765",116
"ENSRNOG00000023989",61
"ENSRNOG00000038259",59
"ENSRNOG00000004630",0
"ENSRNOG00000007925",1
"ENSRNOG00000021237",904
"ENSRNOG00000008394",0
"ENSRNOG00000029173",457
"ENSRNOG00000007446",156
"ENSRNOG00000006380",2204
"ENSRNOG00000045581",0
"ENSRNOG00000062526",13
"ENSRNOG00000030601",1
"ENSRNOG00000004641",0
"ENSRNOG00000008790",0
"ENSRNOG00000037231",0
"ENSRNOG00000065228",0
"ENSRNOG00000033100",17572
"ENSRNOG00000036964",336
"ENSRNOG00000021233",333
"ENSRNOG00000068937",0
"ENSRNOG00000060434",1
"ENSRNOG00000004687",97
"ENSRNOG00000007518",4970
"ENSRNOG00000012648",13
"ENSRNOG00000059043",1978
"ENSRNOG00000005457",0
"ENSRNOG00000008810",690
"ENSRNOG00000031736",0
"ENSRNOG00000012811",6
"ENSRNOG00000008529",2028
"ENSRNOG00000021231",25
"ENSRNOG00000065264",982
"ENSRNOG00000013689",331
"ENSRNOG00000011132",1
"ENSRNOG00000055182",0
"ENSRNOG00000004735",628
"ENSRNOG00000008868",145
"ENSRNOG00000021232",223
"ENSRNOG00000025715",2117
"ENSRNOG00000045829",28580
"ENSRNOG00000070856",0
"ENSRNOG00000025443",3161
"ENSRNOG00000060687",178
"ENSRNOG00000021244",10
"ENSRNOG00000009290",286
"ENSRNOG00000025181",606
"ENSRNOG00000005888",62
"ENSRNOG00000066451",0
"ENSRNOG00000028074",0
"ENSRNOG00000030184",0
"ENSRNOG00000016975",516
"ENSRNOG00000021245",410
"ENSRNOG00000008307",291
"ENSRNOG00000005039",1528
"ENSRNOG00000030708",0
"ENSRNOG00000015614",0
"ENSRNOG00000069811",0
"ENSRNOG00000026787",57
"ENSRNOG00000005148",0
"ENSRNOG00000029227",1
"ENSRNOG00000066472",0
"ENSRNOG00000021270",251
"ENSRNOG00000070867",1
"ENSRNOG00000045686",468
"ENSRNOG00000007883",217
"ENSRNOG00000030508",0
"ENSRNOG00000064151",1
"ENSRNOG00000069123",0
"ENSRNOG00000018666",386
"ENSRNOG00000068068",0
"ENSRNOG00000021272",42
"ENSRNOG00000006783",17
"ENSRNOG00000042821",995
"ENSRNOG00000006378",1484
"ENSRNOG00000018791",123
"ENSRNOG00000030790",4038
"ENSRNOG00000011785",2192
"ENSRNOG00000004891",695
"ENSRNOG00000021273",328
"ENSRNOG00000069087",1256
"ENSRNOG00000051470",0
"ENSRNOG00000032989",30
"ENSRNOG00000045555",626
"ENSRNOG00000062743",0
"ENSRNOG00000012089",712
"ENSRNOG00000068677",41
"ENSRNOG00000057284",412
"ENSRNOG00000019723",459
"ENSRNOG00000018845",138
"ENSRNOG00000021221",447
"ENSRNOG00000026346",0
"ENSRNOG00000021247",0
"ENSRNOG00000004730",2804
"ENSRNOG00000004863",84
"ENSRNOG00000010361",636
"ENSRNOG00000009195",841
"ENSRNOG00000067385",0
"ENSRNOG00000013760",0
"ENSRNOG00000042576",1564
"ENSRNOG00000058597",0
"ENSRNOG00000069362",0
"ENSRNOG00000021248",1229
"ENSRNOG00000032412",0
"ENSRNOG00000005884",1146
"ENSRNOG00000021222",183
"ENSRNOG00000068047",0
"ENSRNOG00000053099",0
"ENSRNOG00000053696",0
"ENSRNOG00000045997",815
"ENSRNOG00000008170",513
"ENSRNOG00000028779",0
"ENSRNOG00000004755",579
"ENSRNOG00000005545",0
"ENSRNOG00000063191",305
"ENSRNOG00000009662",0
"ENSRNOG00000014483",613
"ENSRNOG00000066298",3
"ENSRNOG00000019948",623
"ENSRNOG00000004779",0
"ENSRNOG00000004918",94
"ENSRNOG00000027392",0
"ENSRNOG00000032769",0
"ENSRNOG00000007805",57
"ENSRNOG00000066683",65
"ENSRNOG00000025360",8
"ENSRNOG00000004808",0
"ENSRNOG00000036952",0
"ENSRNOG00000021223",1408
"ENSRNOG00000004742",1861
"ENSRNOG00000070752",0
"ENSRNOG00000005037",47
"ENSRNOG00000005195",9069
"ENSRNOG00000021229",0
"ENSRNOG00000063072",2
"ENSRNOG00000004989",0
"ENSRNOG00000008364",2397
"ENSRNOG00000064942",0
"ENSRNOG00000021230",159
"ENSRNOG00000007525",0
"ENSRNOG00000047422",0
"ENSRNOG00000021264",1367
"ENSRNOG00000006027",770
"ENSRNOG00000013437",61
"ENSRNOG00000067005",0
"ENSRNOG00000021259",20
"ENSRNOG00000033761",0
"ENSRNOG00000065354",11
"ENSRNOG00000018488",33
"ENSRNOG00000053270",294
"ENSRNOG00000033020",0
"ENSRNOG00000070982",0
"ENSRNOG00000022710",727
"ENSRNOG00000021241",6
"ENSRNOG00000048417",0
"ENSRNOG00000007427",64
"ENSRNOG00000064907",0
"ENSRNOG00000031536",285
"ENSRNOG00000012172",11
"ENSRNOG00000062998",1
"ENSRNOG00000069271",10
"ENSRNOG00000007102",15
"ENSRNOG00000046699",0
"ENSRNOG00000027900",0
"ENSRNOG00000042220",0
"ENSRNOG00000030857",0
"ENSRNOG00000027821",1
"ENSRNOG00000006921",286
"ENSRNOG00000021255",37
"ENSRNOG00000012307",0
"ENSRNOG00000005006",280
"ENSRNOG00000033983",0
"ENSRNOG00000017701",0
"ENSRNOG00000017161",0
"ENSRNOG00000027747",139
"ENSRNOG00000005483",367
"ENSRNOG00000010816",3
"ENSRNOG00000010868",0
"ENSRNOG00000059519",35
"ENSRNOG00000057458",87
"ENSRNOG00000021266",0
"ENSRNOG00000005438",24
"ENSRNOG00000051005",0
"ENSRNOG00000004920",0
"ENSRNOG00000057476",46
"ENSRNOG00000014021",6
"ENSRNOG00000004443",0
"ENSRNOG00000005183",874
"ENSRNOG00000007440",261
"ENSRNOG00000021260",15
"ENSRNOG00000028008",0
"ENSRNOG00000021224",335
"ENSRNOG00000026295",136
"ENSRNOG00000007548",631
"ENSRNOG00000021274",1
"ENSRNOG00000019330",119
"ENSRNOG00000007972",590
"ENSRNOG00000004921",328
"ENSRNOG00000007408",12
"ENSRNOG00000063588",0
"ENSRNOG00000068037",0
"ENSRNOG00000064038",0
"ENSRNOG00000025384",237
"ENSRNOG00000008411",1031
"ENSRNOG00000021265",500
"ENSRNOG00000009495",946
"ENSRNOG00000007457",28
"ENSRNOG00000007512",804
"ENSRNOG00000031085",2337
"ENSRNOG00000017283",16
"ENSRNOG00000012568",193
"ENSRNOG00000006795",249
"ENSRNOG00000011649",10
"ENSRNOG00000030467",434
"ENSRNOG00000050784",6
"ENSRNOG00000005058",349
"ENSRNOG00000014480",2083
"ENSRNOG00000007516",1
"ENSRNOG00000004777",269
"ENSRNOG00000071065",105
"ENSRNOG00000026215",12
"ENSRNOG00000024852",1477
"ENSRNOG00000012290",0
"ENSRNOG00000009076",1415
"ENSRNOG00000007584",593
"ENSRNOG00000006695",850
"ENSRNOG00000008243",272
"ENSRNOG00000004874",324
"ENSRNOG00000067071",105
"ENSRNOG00000016636",359
"ENSRNOG00000062960",0
"ENSRNOG00000012368",72
